Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
19,4,2025,15,30,30,BEG,3.80,9,2.36,Flag,24,16,10,3,1,0,0,0,0,9,1,1,8,1,1,2,2,550,9,9
19,4,2025,15,30,47,BEG,6.04,11,1.82,Flag,28,11,9,2,4,0,0,0,0,7,3,3,6,3,3,2,4,564,11,11
19,4,2025,15,31,0,BEG,12.02,18,1.49,Flag,12,25,9,8,0,0,0,0,0,13,5,11,12,5,9,5,6,1478,15,16
19,4,2025,15,31,9,BEG,6.55,9,1.37,Flag,21,18,9,5,1,0,0,0,0,8,4,4,6,3,4,4,3,737,9,9
19,4,2025,15,31,19,BEG,9.17,13,1.41,Flag,16,26,6,4,2,0,0,0,0,11,4,5,11,4,4,3,6,999,12,13
19,4,2025,15,31,26,BEG,6.49,12,1.84,Flag,19,22,9,3,1,0,0,0,0,6,4,5,6,3,5,3,4,899,10,10
19,4,2025,15,31,50,BEG,11.71,20,1.70,Flag,17,18,13,6,0,0,0,0,0,8,9,11,7,8,9,3,2,1203,15,15
19,4,2025,15,32,13,BEG,10.97,25,2.27,Flag,11,26,16,1,0,0,0,0,0,11,10,9,11,10,8,3,3,1181,16,15
19,4,2025,15,39,57,BEG,8.08,24,2.97,NF,12,25,14,2,1,0,0,0,0,30,0,0,28,0,0,2,4,1001,17,18
19,4,2025,15,40,39,BEG,7.50,14,1.86,NF,17,21,12,4,0,0,0,0,0,26,0,0,22,0,0,4,5,889,12,12
19,4,2025,15,40,46,BEG,5.72,21,3.67,NF,17,22,10,4,1,0,0,0,0,23,0,0,22,0,0,1,2,696,13,14
19,4,2025,15,40,54,BEG,5.41,11,2.03,NF,18,19,15,2,0,0,0,0,0,21,0,0,18,0,0,3,4,672,11,11
19,4,2025,15,58,23,BEG,7.02,9,1.28,NF,19,20,8,6,1,0,0,0,0,20,0,0,18,0,0,3,3,983,7,7
19,4,2025,16,4,2,BEG,4.76,10,2.10,NF,22,16,8,8,0,0,0,0,0,17,0,0,15,0,0,3,3,626,9,9
19,4,2025,16,4,10,BEG,5.11,16,3.13,NF,17,23,13,1,0,0,0,0,0,22,0,0,18,0,0,2,5,621,13,14
